GAME_ID,GENRE_ID,GENRE_NAME
34779,14,Action
34791,14,Action
3480,14,Action
34801,14,Action
3481,14,Action
3495,14,Action
34954,14,Action
3496,14,Action
3498,14,Action
35020,14,Action
35057,14,Action
35076,14,Action
35078,14,Action
35081,14,Action
3511,14,Action
35137,14,Action
35168,14,Action
35180,14,Action
35183,14,Action
35225,14,Action
35242,14,Action
352535,14,Action
3527,14,Action
35299,14,Action
35314,14,Action
35326,14,Action
353360,14,Action
353364,14,Action
353365,14,Action
353366,14,Action
353367,14,Action
353368,14,Action
353369,14,Action
353371,14,Action
353372,14,Action
353373,14,Action
353374,14,Action
353375,14,Action
353376,14,Action
353378,14,Action
353379,14,Action
353381,14,Action
353382,14,Action
353383,14,Action
353385,14,Action
353386,14,Action
353387,14,Action
353388,14,Action
353389,14,Action
353390,14,Action
353391,14,Action
353392,14,Action
353393,14,Action
353394,14,Action
353395,14,Action
353396,14,Action
353397,14,Action
353399,14,Action
35340,14,Action
353400,14,Action
353401,14,Action
353402,14,Action
353403,14,Action
353405,14,Action
353407,14,Action
353408,14,Action
353410,14,Action
353411,14,Action
353412,14,Action
353414,14,Action
353415,14,Action
353418,14,Action
353420,14,Action
353422,14,Action
353423,14,Action
353424,14,Action
353426,14,Action
